id_oblig,id_cli,cod_prod,vr_desembolsado,sdo_capital,vr_cuota,fec_desembolso,fec_venc,dias_mora_act,num_cuotas_pend,calif_riesgo
OBL000251,CLI001676,PR012,17290455.05,12835725.41,480290.42,2019-12-31,2033-12-07,177,78,Bajo
OBL000252,CLI008902,PR002,20330910.3,14968358.82,580883.15,2021-11-25,2031-07-27,16,28,Alto
OBL000253,CLI007241,PR010,40168845.2,6136903.45,2114149.75,2023-11-23,2029-05-30,100,55,Alto
OBL000254,CLI001282,PR004,26699129.34,10866228.16,953540.33,2021-09-26,2031-04-05,109,47,Alto
OBL000255,CLI004900,PR035,9180136.33,1401404.6,382505.68,2022-04-06,2028-11-04,97,9,Bajo
OBL000256,CLI009574,PR046,17504484.5,10749314.45,407081.03,2020-05-18,2030-11-09,167,50,Bajo
OBL000257,CLI001813,PR030,4489350.33,2296336.08,320667.88,2022-02-23,2035-05-05,40,89,Bajo
OBL000258,CLI005159,PR043,30093578.84,26296108.4,390825.7,2024-12-29,2029-08-18,53,91,Medio
OBL000259,CLI007438,PR045,46949056.54,8059287.48,661254.32,2025-05-23,2029-11-24,0,114,Bajo
OBL000260,CLI003347,PR019,44891032.87,24126641.02,435835.27,2023-03-13,2028-03-29,24,37,Bajo
OBL000261,CLI002016,PR046,27349474.18,17951679.5,244191.73,2023-10-16,2035-07-25,97,120,Medio
OBL000262,CLI006359,PR007,16944117.36,3340917.7,385093.58,2021-11-25,2031-06-27,131,0,Medio
OBL000263,CLI002162,PR010,4853048.76,3647836.39,66480.12,2022-09-13,2031-09-28,36,49,Alto
OBL000264,CLI005829,PR048,16565127.06,2622788.68,487209.62,2023-08-25,2027-02-06,107,83,Bajo
OBL000265,CLI005314,PR008,24088727.83,811842.35,1720623.42,2020-05-23,2030-12-15,133,64,Bajo
OBL000266,CLI000977,PR003,6433323.33,4764427.69,149612.17,2018-12-10,2029-07-16,143,17,Alto
OBL000267,CLI009487,PR029,47701135.2,8808636.69,1192528.38,2022-02-26,2031-08-26,108,76,Bajo
OBL000268,CLI007004,PR039,16256406.51,11815980.69,184731.89,2024-09-14,2029-05-16,150,31,Medio
OBL000269,CLI008728,PR043,9186301.18,8350315.63,510350.07,2022-04-02,2032-02-01,3,22,Alto
OBL000270,CLI008627,PR009,26735074.97,729310.9,287473.92,2022-05-15,2033-11-04,147,41,Medio
OBL000271,CLI007473,PR014,40417266.92,39251741.81,408255.22,2025-08-08,2034-02-10,6,89,Medio
OBL000272,CLI006846,PR046,49161644.69,3430193.05,455200.41,2019-12-22,2031-09-05,137,53,Alto
OBL000273,CLI003667,PR005,7442093.65,6594261.7,275633.1,2022-01-01,2034-01-23,101,78,Medio
OBL000274,CLI004510,PR038,49757513.51,490258.04,1990300.54,2018-09-14,2032-07-21,73,7,Bajo
OBL000275,CLI002985,PR043,41294093.52,32977218.56,625668.08,2026-02-16,2030-06-17,74,4,Alto
OBL000276,CLI002346,PR027,30255175.58,12781353.84,1315442.42,2022-11-07,2031-02-14,65,105,Medio
OBL000277,CLI008626,PR026,14518279.74,2927705.9,134428.52,2023-07-09,2035-08-03,140,62,Bajo
OBL000278,CLI003893,PR049,14635105.4,11587427.12,138067.03,2021-12-28,2026-09-17,130,39,Bajo
OBL000279,CLI002996,PR035,30089973.66,15288233.84,1367726.08,2021-05-31,2033-02-28,167,101,Bajo
OBL000280,CLI002351,PR039,13686916.76,11013904.42,119016.67,2022-06-18,2028-02-12,172,3,Alto
OBL000281,CLI008875,PR045,21832970.43,2688137.57,242588.56,2019-09-16,2029-09-06,167,3,Alto
OBL000282,CLI008547,PR004,32275037.19,52079.38,849343.08,2019-05-25,2029-02-25,26,19,Medio
OBL000283,CLI002052,PR026,3574314.8,1737496.73,72945.2,2023-09-21,2027-08-28,150,42,Medio
OBL000284,CLI000024,PR009,47348423.34,30336390.09,1183710.58,2023-02-20,2035-10-21,74,104,Bajo
OBL000285,CLI009206,PR038,4431568.5,3887063.7,201434.93,2021-09-30,2027-11-12,123,79,Bajo
OBL000286,CLI006470,PR042,24096933.08,22664295.58,1338718.5,2018-09-20,2029-10-24,115,63,Alto
OBL000287,CLI003132,PR009,14100783.35,5427417.23,210459.45,2023-02-09,2031-08-21,144,57,Medio
OBL000288,CLI005277,PR006,35865102.82,1005955.66,459809.01,2024-02-18,2031-09-19,173,95,Medio
OBL000289,CLI008720,PR006,7609040.19,2600613.74,205649.73,2019-11-06,2027-07-25,95,69,Bajo
OBL000290,CLI006885,PR001,44027945.5,20488570.07,1420256.31,2024-09-06,2027-01-14,74,52,Bajo
OBL000291,CLI002868,PR010,29524292.53,246974.37,388477.53,2025-03-23,2031-11-15,9,23,Alto
OBL000292,CLI004770,PR020,33815868.67,4517928.78,1470255.16,2023-04-09,2028-11-19,76,72,Bajo
OBL000293,CLI007576,PR026,38107536.95,14623580.28,325705.44,2020-10-08,2030-08-08,148,47,Alto
OBL000294,CLI004901,PR002,4663219.52,1365828.72,84785.81,2025-09-02,2033-09-06,39,0,Medio
OBL000295,CLI008172,PR006,13753574.55,6083119.59,361936.17,2020-10-15,2030-09-08,20,16,Alto
OBL000296,CLI005348,PR036,42350326.73,32083217.96,1512511.67,2023-09-14,2034-02-11,99,35,Alto
OBL000297,CLI008709,PR033,14964200.1,10027317.3,124701.67,2022-12-31,2033-05-26,91,95,Bajo
OBL000298,CLI000043,PR040,49443726.8,44726886.61,633893.93,2025-11-29,2036-07-02,110,84,Bajo
OBL000299,CLI002779,PR019,44025951.33,41190468.99,603095.22,2020-07-06,2033-09-21,89,58,Alto
OBL000300,CLI009175,PR001,24704384.76,23563313.83,633445.76,2023-02-07,2035-04-19,175,3,Medio
OBL000301,CLI001380,PR016,26042298.81,9865021.63,1860164.2,2021-03-31,2029-07-18,31,101,Medio
OBL000302,CLI006246,PR017,14575609.29,9532664.03,220842.56,2025-03-27,2035-09-06,11,14,Medio
OBL000303,CLI004764,PR029,41264258.52,36628682.51,565263.82,2018-08-05,2035-06-16,93,63,Bajo
OBL000304,CLI009367,PR026,42172360.47,4252686.02,366716.18,2018-12-11,2033-09-08,152,1,Alto
OBL000305,CLI002242,PR033,25660806.45,8406535.14,916457.37,2019-09-10,2026-11-28,140,113,Medio
OBL000306,CLI005882,PR025,46013638.47,11472163.41,474367.41,2023-03-03,2032-04-10,92,2,Bajo
OBL000307,CLI004450,PR029,33795489.16,30125582.38,363392.36,2021-07-07,2027-11-16,74,41,Bajo
OBL000308,CLI004300,PR034,18134428.02,8727604.04,190888.72,2026-05-17,2035-05-05,78,46,Bajo
OBL000309,CLI008802,PR036,2946656.29,895032.78,29764.2,2025-12-02,2030-09-22,152,110,Alto
OBL000310,CLI006535,PR007,7307528.76,4486079.0,74566.62,2021-01-09,2035-03-02,47,78,Medio
OBL000311,CLI000482,PR004,33043479.69,17358996.8,388746.82,2021-07-30,2034-02-09,13,42,Alto
OBL000312,CLI004043,PR035,42700723.65,38403336.02,700011.86,2021-02-07,2030-04-30,139,109,Medio
OBL000313,CLI003420,PR019,12293657.34,3625954.56,157610.99,2024-06-12,2035-04-26,46,39,Alto
OBL000314,CLI004580,PR005,27167219.75,1484189.98,251548.33,2022-05-03,2029-11-02,14,48,Alto
OBL000315,CLI003168,PR025,6780986.94,3465398.29,61645.34,2020-10-02,2032-12-07,140,35,Medio
OBL000316,CLI009559,PR037,41671378.87,13731932.15,1344238.03,2020-11-18,2032-01-19,120,90,Alto
OBL000317,CLI007439,PR021,49866708.51,44267239.37,479487.58,2022-06-24,2034-08-05,111,32,Medio
OBL000318,CLI000378,PR048,44800632.1,31834557.37,3200045.15,2019-06-03,2027-02-12,39,58,Bajo
OBL000319,CLI009016,PR024,10930403.81,9563736.62,133297.61,2024-09-09,2031-07-20,63,16,Alto
OBL000320,CLI008879,PR045,40275685.61,26817276.0,347204.19,2022-01-04,2027-08-14,148,15,Alto
OBL000321,CLI006806,PR038,15639566.45,7769312.09,781978.32,2025-09-29,2032-01-05,90,85,Medio
OBL000322,CLI000467,PR013,12565801.57,6288941.22,118545.3,2020-07-16,2029-04-12,141,88,Alto
OBL000323,CLI005994,PR031,2078921.52,1526852.6,109416.92,2020-03-15,2029-04-16,47,100,Medio
OBL000324,CLI000446,PR016,29077666.44,14755958.82,559185.89,2023-10-09,2028-03-08,154,110,Bajo
OBL000325,CLI002167,PR011,33300932.15,27561111.72,387220.14,2019-07-15,2036-08-01,152,72,Alto
OBL000326,CLI004643,PR034,10572206.38,10386791.87,103649.08,2023-05-28,2032-10-30,136,95,Medio
OBL000327,CLI008823,PR040,14021203.52,8312441.18,215710.82,2022-02-21,2035-10-08,138,100,Medio
OBL000328,CLI008106,PR019,43714820.89,10099150.97,1681339.27,2020-11-28,2028-07-26,88,50,Medio
OBL000329,CLI005256,PR002,36812798.22,3764657.7,518490.12,2020-11-17,2029-05-20,177,54,Bajo
OBL000330,CLI009176,PR011,16116355.74,4754166.02,223838.27,2021-08-18,2033-03-21,141,48,Bajo
OBL000331,CLI005228,PR028,20180077.12,11253607.56,545407.49,2023-02-07,2032-07-22,92,44,Alto
OBL000332,CLI003278,PR006,9456878.52,8563158.52,105076.43,2020-07-13,2027-05-16,138,56,Alto
OBL000333,CLI007362,PR022,31078899.5,12156875.66,327146.31,2020-10-07,2028-07-28,19,33,Bajo
OBL000334,CLI009854,PR044,48146063.1,37118752.05,1719502.25,2023-02-28,2030-02-04,113,49,Bajo
OBL000335,CLI005668,PR002,42842964.79,34404122.92,408028.24,2019-10-09,2029-01-03,23,5,Alto
OBL000336,CLI002262,PR020,5361211.09,129502.28,382943.65,2021-12-25,2035-04-20,94,2,Medio
OBL000337,CLI008945,PR001,16589345.05,547766.47,209991.71,2024-06-16,2036-05-09,64,1,Bajo
OBL000338,CLI008389,PR001,28347266.77,26236721.58,674934.92,2019-10-11,2035-09-20,140,90,Medio
OBL000339,CLI003743,PR039,36111863.49,1752008.29,902796.59,2025-04-02,2029-02-25,166,15,Alto
OBL000340,CLI004819,PR029,44558624.44,40220186.49,2970574.96,2024-05-17,2027-07-18,27,36,Alto
OBL000341,CLI004150,PR037,35874733.25,12181472.1,689898.72,2018-11-08,2033-03-04,124,45,Alto
OBL000342,CLI005629,PR015,48720958.85,25791928.88,492130.9,2019-04-24,2033-09-07,94,44,Bajo
OBL000343,CLI002064,PR038,12459963.72,2636286.53,115370.03,2023-01-22,2035-04-06,27,88,Bajo
OBL000344,CLI000420,PR036,26129785.53,361390.31,353105.21,2024-04-13,2030-12-02,107,58,Bajo
OBL000345,CLI004298,PR015,14626855.59,325596.26,211983.41,2021-06-08,2029-10-30,139,51,Bajo
OBL000346,CLI007803,PR039,25167748.56,2255280.74,322663.44,2019-02-21,2034-05-19,109,42,Bajo
OBL000347,CLI001443,PR046,3409958.45,1427284.02,131152.25,2020-07-20,2028-08-04,48,99,Bajo
OBL000348,CLI008712,PR049,40089175.15,35842797.27,381801.67,2023-04-14,2034-06-05,111,7,Alto
OBL000349,CLI008292,PR031,21909464.88,477295.92,257758.41,2019-10-22,2032-05-27,156,48,Medio
OBL000350,CLI005382,PR031,22166753.91,2198361.89,263889.93,2026-01-30,2031-09-16,95,67,Alto
OBL000351,CLI004876,PR009,42924392.62,32557713.03,2259178.56,2024-07-21,2029-11-13,30,100,Bajo
OBL000352,CLI002430,PR033,13878223.56,12696574.01,991301.68,2026-01-25,2028-02-03,112,110,Alto
OBL000353,CLI000900,PR040,29485632.11,1566097.76,1965708.81,2020-12-05,2031-04-29,6,54,Medio
OBL000354,CLI009556,PR031,24356776.55,5606972.1,640967.8,2024-10-29,2031-07-12,71,55,Alto
OBL000355,CLI007786,PR046,40274767.23,21467813.01,544253.61,2022-07-22,2035-02-14,32,119,Alto
OBL000356,CLI007394,PR007,34099811.81,8763758.62,1033327.63,2020-01-22,2031-09-22,71,27,Medio
OBL000357,CLI009998,PR031,10989874.55,7546650.43,91582.29,2021-10-13,2030-12-28,160,41,Alto
OBL000358,CLI005211,PR028,5117109.84,2555219.78,86730.68,2025-04-19,2031-12-10,134,76,Medio
OBL000359,CLI002578,PR027,6239823.73,4356278.18,79997.74,2020-06-15,2033-09-19,130,91,Bajo
OBL000360,CLI002326,PR049,8285672.11,5717411.24,172618.17,2025-10-07,2035-08-17,135,93,Bajo
OBL000361,CLI006752,PR021,32527850.03,23526896.83,1548945.24,2026-04-04,2028-07-07,7,2,Alto
OBL000362,CLI006372,PR010,15524879.87,7103166.41,131566.78,2024-12-21,2028-09-28,56,82,Alto
OBL000363,CLI005898,PR022,1512289.64,921695.31,40872.69,2026-02-10,2034-11-18,122,61,Alto
OBL000364,CLI006015,PR010,19495383.02,6415954.99,295384.59,2024-07-12,2031-10-30,1,118,Medio
OBL000365,CLI002748,PR037,12762131.29,5944903.48,130225.83,2022-05-26,2029-05-15,27,17,Bajo
OBL000366,CLI008074,PR030,45548979.44,36981448.01,843499.62,2024-02-10,2026-12-16,46,82,Bajo
OBL000367,CLI007591,PR048,13207963.99,5004383.84,356972.0,2023-11-16,2029-02-12,157,64,Bajo
OBL000368,CLI003445,PR006,40465496.29,20845375.84,1305338.59,2020-03-31,2033-05-02,82,97,Bajo
OBL000369,CLI009669,PR020,38603035.39,7644699.72,415086.4,2020-03-01,2033-10-09,25,87,Bajo
OBL000370,CLI000465,PR034,33808607.64,11099478.27,359666.04,2024-01-22,2036-03-02,177,22,Bajo
OBL000371,CLI000306,PR014,47094564.79,23259139.39,981136.77,2025-11-03,2032-07-24,102,39,Medio
OBL000372,CLI006403,PR018,18890850.81,4575425.84,227600.61,2020-08-03,2035-11-08,136,118,Bajo
OBL000373,CLI005848,PR011,4904719.31,307051.76,181656.27,2025-05-11,2035-03-03,101,45,Alto
OBL000374,CLI008216,PR017,41613983.3,8790142.75,378308.94,2021-05-27,2030-04-11,79,50,Bajo
OBL000375,CLI004834,PR013,10738364.4,9648817.95,153405.21,2019-03-12,2028-05-25,152,23,Alto
OBL000376,CLI003161,PR028,17703613.4,7164620.54,165454.33,2019-04-21,2034-09-09,164,4,Bajo
OBL000377,CLI003059,PR035,36000917.97,30113430.93,537327.13,2022-09-16,2034-07-15,129,57,Medio
OBL000378,CLI006614,PR035,43470195.43,23639065.83,564547.99,2026-03-07,2033-02-20,154,109,Alto
OBL000379,CLI002011,PR041,16558576.74,2420206.39,271452.08,2021-03-14,2029-12-19,25,120,Medio
OBL000380,CLI004943,PR041,28502017.01,12008952.06,558863.08,2025-07-12,2031-11-21,67,37,Medio
OBL000381,CLI006061,PR005,13527897.57,4608801.45,140915.6,2019-12-23,2030-12-16,87,6,Alto
OBL000382,CLI007861,PR045,36429008.87,23773941.18,1011916.91,2023-02-01,2032-09-26,58,66,Bajo
OBL000383,CLI006922,PR001,31463692.61,25719908.85,1966480.79,2020-02-16,2032-06-09,136,106,Bajo
OBL000384,CLI006108,PR038,19341726.3,14244327.68,358180.12,2025-12-18,2034-07-23,148,21,Medio
OBL000385,CLI002392,PR039,26317995.68,10178503.33,1253237.89,2026-05-29,2031-10-12,15,71,Bajo
OBL000386,CLI003271,PR043,10133109.34,1870501.47,104465.04,2022-11-18,2034-11-24,135,39,Medio
OBL000387,CLI001946,PR007,22040537.55,19420762.62,415859.2,2026-05-08,2030-10-06,67,42,Alto
OBL000388,CLI000312,PR002,13695490.39,2782369.2,177863.51,2025-12-22,2027-12-15,173,53,Alto
OBL000389,CLI006136,PR023,11528300.51,4968521.86,256184.46,2020-08-27,2028-04-09,178,114,Medio
OBL000390,CLI002426,PR041,48354202.29,18062117.73,1124516.33,2025-02-13,2036-06-12,88,107,Medio
OBL000391,CLI005186,PR034,13751470.55,1292988.96,123887.12,2020-07-29,2031-02-22,126,25,Alto
OBL000392,CLI003331,PR042,23568017.68,14613706.25,428509.41,2019-02-23,2028-01-04,171,59,Medio
OBL000393,CLI009863,PR040,28532753.94,1602574.84,731609.08,2026-03-15,2029-12-03,92,39,Bajo
OBL000394,CLI000457,PR004,7579159.35,933479.04,66483.85,2025-10-06,2033-09-15,167,67,Alto
OBL000395,CLI009362,PR040,40634010.5,4967873.83,688712.04,2022-07-04,2035-02-03,162,106,Bajo
OBL000396,CLI006760,PR044,2791354.44,2302226.36,23655.55,2022-05-11,2028-11-11,128,103,Medio
OBL000397,CLI009420,PR034,35854179.04,23494446.26,2390278.6,2026-06-07,2032-03-10,86,4,Bajo
OBL000398,CLI002939,PR006,13243312.56,8125317.09,120393.75,2022-01-10,2030-05-04,160,10,Alto
OBL000399,CLI004747,PR021,3682731.33,3476298.57,41849.22,2023-02-22,2028-12-02,38,55,Medio
OBL000400,CLI008282,PR031,2523332.29,1815271.93,36047.6,2025-11-19,2034-02-10,146,14,Alto
OBL000401,CLI007176,PR012,2224199.67,1823567.65,32234.78,2024-06-07,2033-02-21,74,6,Medio
OBL000402,CLI006079,PR006,4367101.05,1385123.92,111976.95,2023-09-16,2030-07-02,178,25,Bajo
OBL000403,CLI008377,PR031,31942739.1,31835664.88,887298.31,2025-12-26,2034-10-11,6,40,Bajo
OBL000404,CLI005596,PR047,37756873.69,24895616.11,314640.61,2024-01-20,2026-09-12,56,36,Bajo
OBL000405,CLI009780,PR021,39393351.11,7185533.05,856377.2,2025-03-22,2035-04-17,48,38,Alto
OBL000406,CLI004301,PR034,44907035.08,9488022.83,880530.1,2023-06-10,2031-03-03,73,27,Bajo
OBL000407,CLI005827,PR027,37695515.1,17784390.66,352294.53,2020-07-10,2034-11-03,62,24,Bajo
OBL000408,CLI009624,PR041,45030298.82,9817639.45,1364554.51,2021-06-25,2030-10-02,147,99,Medio
OBL000409,CLI009158,PR009,8558784.63,6580683.42,115659.25,2025-05-31,2035-03-17,143,105,Medio
OBL000410,CLI005356,PR038,29876774.25,2415577.58,432996.73,2025-07-04,2030-03-21,132,49,Alto
OBL000411,CLI009729,PR048,6517937.78,3418790.9,120702.55,2023-02-09,2030-01-09,42,68,Alto
OBL000412,CLI007285,PR021,25174836.77,8176499.21,513772.18,2019-02-26,2032-06-03,15,90,Alto
OBL000413,CLI002743,PR009,33552349.79,30873518.07,633063.2,2019-01-11,2031-01-07,47,13,Alto
OBL000414,CLI007335,PR048,6401761.85,4038537.32,65997.54,2018-11-02,2034-04-01,96,108,Alto
OBL000415,CLI009359,PR034,3548737.45,3423218.18,126740.62,2022-04-23,2029-12-01,110,58,Bajo
OBL000416,CLI006587,PR037,25847603.64,11631426.76,335683.16,2024-10-18,2031-06-02,81,14,Medio
OBL000417,CLI005051,PR014,20274672.24,848516.66,293835.83,2024-11-26,2029-03-15,157,54,Medio
OBL000418,CLI005510,PR010,33794798.6,19072698.79,768063.6,2018-11-04,2036-04-09,110,114,Alto
OBL000419,CLI004645,PR037,17844144.66,1598459.28,660894.25,2019-03-06,2033-06-14,158,77,Alto
OBL000420,CLI003790,PR017,10139074.38,9781679.13,85202.31,2019-07-19,2030-06-10,69,113,Alto
OBL000421,CLI007964,PR020,33634162.05,4003371.33,509608.52,2018-12-20,2030-11-14,38,82,Medio
OBL000422,CLI004743,PR029,39857131.58,9663144.49,362337.56,2025-04-01,2036-01-18,161,39,Bajo
OBL000423,CLI002965,PR009,41351394.54,30828165.17,449471.68,2023-05-26,2029-08-13,73,87,Bajo
OBL000424,CLI004397,PR031,8705649.72,7706637.0,310916.06,2021-12-03,2029-06-13,40,94,Bajo
OBL000425,CLI000212,PR039,16234228.2,4094842.45,169106.54,2026-04-03,2031-06-27,12,113,Bajo
OBL000426,CLI005826,PR005,2203495.3,933442.45,88139.81,2023-06-27,2028-11-18,2,52,Bajo
OBL000427,CLI004248,PR035,39941887.84,6215694.57,1288447.99,2026-01-06,2030-10-03,123,26,Medio
OBL000428,CLI002792,PR027,22880792.67,8392017.57,381346.54,2026-01-06,2034-06-10,126,83,Medio
OBL000429,CLI001650,PR025,4463234.9,1396572.98,47991.77,2022-04-02,2030-06-24,55,63,Alto
OBL000430,CLI004613,PR008,9123146.87,2830904.11,79331.71,2021-10-14,2027-08-22,34,96,Medio
OBL000431,CLI009125,PR024,32915981.36,30911486.03,577473.36,2025-07-13,2033-05-26,113,91,Alto
OBL000432,CLI005878,PR021,12462525.85,4057109.71,120995.4,2023-07-11,2031-07-27,138,42,Bajo
OBL000433,CLI008616,PR028,35315814.91,25023107.78,1217786.72,2023-11-26,2036-04-22,25,98,Medio
OBL000434,CLI000677,PR038,2231919.18,37485.42,23493.89,2021-01-14,2028-09-16,161,68,Bajo
OBL000435,CLI004218,PR012,28551964.48,9597151.02,288403.68,2020-10-13,2027-05-25,62,3,Bajo
OBL000436,CLI005436,PR050,31221496.1,8951941.14,269150.83,2025-05-10,2028-03-27,141,111,Bajo
OBL000437,CLI006411,PR049,15057767.84,5105574.89,327342.78,2020-11-25,2031-01-18,46,54,Bajo
OBL000438,CLI002479,PR046,28550667.94,1554680.5,1903377.86,2026-02-09,2036-01-31,37,80,Medio
OBL000439,CLI008985,PR050,20548573.43,1401064.06,1141587.41,2025-04-20,2035-08-15,57,96,Alto
OBL000440,CLI006517,PR042,14940694.51,3735833.7,167872.97,2025-05-05,2036-02-11,133,32,Bajo
OBL000441,CLI000123,PR045,43777695.73,734435.04,673503.01,2018-09-13,2032-11-23,138,46,Bajo
OBL000442,CLI002940,PR042,6101455.82,3936080.9,174327.31,2025-03-13,2031-03-07,120,6,Bajo
OBL000443,CLI003213,PR020,9064353.7,1419144.36,141630.53,2019-07-27,2030-12-08,31,66,Medio
OBL000444,CLI005890,PR018,49654568.98,4906593.55,800880.14,2026-04-21,2031-01-27,46,1,Medio
OBL000445,CLI000649,PR013,36335745.81,23062685.48,359759.86,2021-07-06,2033-04-29,79,39,Bajo
OBL000446,CLI008478,PR009,22519364.38,5757036.16,264933.7,2021-09-30,2027-03-03,83,71,Medio
OBL000447,CLI002663,PR044,16843365.17,8672264.16,175451.72,2025-06-22,2028-11-20,1,89,Bajo
OBL000448,CLI002120,PR015,15554007.38,179893.94,219070.53,2022-11-11,2027-04-19,105,35,Alto
OBL000449,CLI007319,PR026,43430527.05,14180115.83,517030.08,2020-06-03,2032-06-21,4,91,Medio
OBL000450,CLI001745,PR018,38265778.83,19504488.51,889901.83,2025-10-24,2035-10-29,69,38,Bajo
OBL000451,CLI008417,PR014,1564937.4,969588.08,15649.37,2022-09-28,2034-03-22,48,82,Alto
OBL000452,CLI001831,PR038,29954789.63,22447006.47,1872174.35,2025-03-06,2033-01-29,96,26,Bajo
OBL000453,CLI004235,PR043,12106216.49,1061077.11,145858.03,2021-11-22,2032-12-26,24,11,Alto
OBL000454,CLI006026,PR031,18407903.98,1428445.04,248755.46,2020-11-06,2033-11-17,83,16,Bajo
OBL000455,CLI009293,PR026,9920733.81,8918373.07,122478.2,2023-10-18,2032-03-18,42,120,Medio
OBL000456,CLI008931,PR029,18049293.55,857086.96,440226.67,2019-05-06,2030-05-04,105,9,Bajo
OBL000457,CLI007671,PR029,47500938.13,10150825.31,2968808.63,2025-01-04,2034-11-08,130,115,Bajo
OBL000458,CLI005239,PR005,19988544.55,11444827.31,487525.48,2026-05-13,2027-03-20,14,33,Bajo
OBL000459,CLI006854,PR050,48811049.79,10909405.58,1525345.31,2021-08-01,2036-07-28,101,76,Alto
OBL000460,CLI003777,PR009,33713697.9,32490520.41,421421.22,2022-05-22,2027-05-16,128,19,Bajo
OBL000461,CLI002065,PR048,9501376.53,4791820.8,202156.95,2026-07-02,2028-08-07,51,32,Medio
OBL000462,CLI000549,PR036,25814283.77,14353684.75,296715.91,2022-10-06,2026-09-11,18,39,Alto
OBL000463,CLI009010,PR015,45028557.13,15286477.95,489440.84,2024-12-27,2028-12-08,65,38,Alto
OBL000464,CLI000954,PR047,8335293.88,6426337.94,105510.05,2020-10-22,2028-09-23,23,5,Medio
OBL000465,CLI006761,PR015,40165313.37,8766098.16,542774.51,2023-06-10,2032-01-12,90,13,Alto
OBL000466,CLI009340,PR012,22068384.92,10326894.5,1576313.21,2024-04-01,2027-03-26,96,68,Bajo
OBL000467,CLI003580,PR018,13689270.13,3548531.41,204317.46,2025-11-11,2030-04-26,158,69,Alto
OBL000468,CLI002695,PR007,42645003.54,28282842.9,1938409.25,2025-09-04,2030-07-15,99,29,Medio
OBL000469,CLI008210,PR031,12572702.43,9338802.63,159148.13,2022-01-23,2032-07-16,24,37,Alto
OBL000470,CLI004421,PR011,48965034.43,14826553.44,1883270.55,2024-03-16,2028-09-30,20,95,Alto
OBL000471,CLI005598,PR019,4263102.03,3257546.15,103978.1,2021-05-30,2031-08-31,6,77,Alto
OBL000472,CLI009443,PR032,40608827.13,15297770.94,534326.67,2024-07-18,2035-10-07,116,34,Medio
OBL000473,CLI000892,PR026,1338730.27,352308.48,11952.95,2021-02-17,2031-08-31,24,65,Medio
OBL000474,CLI001478,PR033,22235743.26,8040782.95,517110.31,2022-05-24,2035-08-16,141,13,Bajo
OBL000475,CLI009106,PR031,24138594.3,2258526.78,409128.72,2024-08-16,2027-10-30,82,67,Bajo
OBL000476,CLI001285,PR003,13153552.88,2778561.24,132864.17,2018-08-18,2031-01-15,62,18,Alto
OBL000477,CLI008816,PR018,47763201.31,32528109.9,723684.87,2019-06-06,2031-11-23,8,56,Medio
OBL000478,CLI008474,PR001,15238748.13,6883045.38,423298.56,2020-07-12,2029-10-04,95,57,Medio
OBL000479,CLI002647,PR042,15603444.62,6133445.64,192635.12,2025-04-16,2033-04-25,121,57,Alto
OBL000480,CLI008547,PR050,27903599.88,18439511.38,232530.0,2021-12-23,2032-04-27,20,90,Medio
